x,y
0.0,
0.08152173913043478,
0.16304347826086957,
0.24456521739130432,
0.32608695652173914,
0.4076086956521739,
0.48913043478260865,
0.5706521739130435,
0.6521739130434783,
0.733695652173913,
0.8152173913043478,
0.8967391304347826,
0.9782608695652173,
1.059782608695652,
1.141304347826087,
1.2228260869565217,
1.3043478260869565,
1.3858695652173911,
1.467391304347826,
1.5489130434782608,
1.6304347826086956,
1.7119565217391304,
1.7934782608695652,
1.8749999999999998,
1.9565217391304346,
2.0380434782608696,
2.119565217391304,
2.201086956521739,
2.282608695652174,
2.3641304347826084,
2.4456521739130435,
2.527173913043478,
2.608695652173913,
2.6902173913043477,
2.7717391304347823,
2.8532608695652173,
2.934782608695652,
3.016304347826087,
3.0978260869565215,
3.179347826086956,
3.260869565217391,
3.3423913043478257,
3.4239130434782608,
3.5054347826086953,
3.5869565217391304,
3.668478260869565,
3.7499999999999996,
3.8315217391304346,
3.913043478260869,
3.994565217391304,
4.076086956521739,
4.157608695652174,
4.239130434782608,
4.320652173913043,
4.402173913043478,
4.483695652173913,
4.565217391304348,
4.646739130434782,
4.728260869565217,48.1404958677686
4.809782608695651,48.1404958677686
4.891304347826087,47.93388429752066
4.9728260869565215,48.1404958677686
5.054347826086956,47.93388429752066
5.135869565217391,47.5206611570248
5.217391304347826,48.243801652892564
5.298913043478261,47.62396694214876
5.380434782608695,47.31404958677686
5.46195652173913,47.107438016528924
5.5434782608695645,45.97107438016529
5.625,45.04132231404959
5.706521739130435,45.557851239669425
5.788043478260869,45.66115702479339
5.869565217391304,44.93801652892562
5.951086956521738,44.62809917355372
6.032608695652174,44.00826446280992
6.114130434782608,43.49173553719008
6.195652173913043,43.59504132231405
6.277173913043478,42.871900826446286
6.358695652173912,42.97520661157025
6.440217391304348,42.25206611570248
6.521739130434782,41.425619834710744
6.603260869565217,41.52892561983471
6.684782608695651,40.18595041322314
6.766304347826087,40.909090909090914
6.8478260869565215,39.25619834710744
6.929347826086956,39.77272727272727
7.010869565217391,39.56611570247934
7.092391304347825,38.63636363636364
7.173913043478261,38.84297520661157
7.255434782608695,38.32644628099174
7.33695652173913,37.70661157024794
7.4184782608695645,35.743801652892564
7.499999999999999,37.086776859504134
7.581521739130435,36.77685950413223
7.663043478260869,36.46694214876033
7.744565217391304,35.22727272727273
7.826086956521738,35.84710743801653
7.907608695652173,34.710743801652896
7.989130434782608,35.22727272727273
8.070652173913043,34.400826446280995
8.152173913043478,34.09090909090909
8.233695652173912,33.574380165289256
8.315217391304348,33.67768595041323
8.396739130434781,32.95454545454545
8.478260869565217,32.54132231404959
8.559782608695652,32.43801652892562
8.641304347826086,32.12809917355372
8.722826086956522,31.714876033057852
8.804347826086955,30.991735537190085
8.88586956521739,30.888429752066116
8.967391304347826,30.371900826446282
9.04891304347826,30.06198347107438
9.130434782608695,29.648760330578515
9.211956521739129,29.235537190082646
9.293478260869565,28.615702479338843
9.375,28.615702479338843
9.456521739130434,28.202479338842977
9.53804347826087,27.479338842975206
9.619565217391303,27.37603305785124
9.701086956521738,26.446280991735538
9.782608695652174,26.34297520661157
9.864130434782608,26.03305785123967
9.945652173913043,25.0
10.027173913043477,24.896694214876035
10.108695652173912,25.10330578512397
10.190217391304348,24.380165289256198
10.271739130434781,24.483471074380166
10.353260869565217,24.380165289256198
10.434782608695652,23.863636363636363
10.516304347826086,24.0702479338843
10.597826086956522,23.450413223140497
10.679347826086955,23.863636363636363
10.76086956521739,23.037190082644628
10.842391304347826,23.243801652892564
10.92391304347826,23.140495867768596
11.005434782608695,23.037190082644628
11.086956521739129,22.623966942148762
11.168478260869565,23.037190082644628
11.25,22.520661157024794
11.331521739130434,22.727272727272727
11.41304347826087,22.623966942148762
11.494565217391303,22.417355371900825
11.576086956521738,22.417355371900825
11.657608695652174,22.210743801652892
11.739130434782608,22.107438016528928
11.820652173913043,22.00413223140496
11.902173913043477,21.487603305785125
11.983695652173912,21.694214876033058
12.065217391304348,21.384297520661157
12.146739130434781,21.384297520661157
12.228260869565217,21.384297520661157
12.30978260869565,20.66115702479339
12.391304347826086,20.867768595041323
12.472826086956522,20.66115702479339
12.554347826086955,20.867768595041323
12.63586956521739,20.24793388429752
12.717391304347824,20.454545454545457
12.79891304347826,20.35123966942149
12.880434782608695,20.35123966942149
12.961956521739129,20.144628099173556
13.043478260869565,19.731404958677686
13.125,19.93801652892562
13.206521739130434,19.731404958677686
13.28804347826087,19.62809917355372
13.369565217391303,19.31818181818182
13.451086956521738,19.421487603305785
13.532608695652174,18.90495867768595
13.614130434782608,18.388429752066116
13.695652173913043,18.388429752066116
13.777173913043477,18.285123966942148
13.858695652173912,18.698347107438018
13.940217391304348,18.078512396694215
14.021739130434781,18.181818181818183
14.103260869565217,18.181818181818183
14.18478260869565,18.181818181818183
14.266304347826086,18.181818181818183
14.347826086956522,17.871900826446282
14.429347826086955,17.871900826446282
14.51086956521739,17.66528925619835
14.592391304347824,17.56198347107438
14.67391304347826,17.25206611570248
14.755434782608695,17.355371900826448
14.836956521739129,17.25206611570248
14.918478260869565,16.838842975206614
14.999999999999998,16.425619834710744
15.081521739130434,16.735537190082646
15.16304347826087,16.94214876033058
15.244565217391303,16.735537190082646
15.326086956521738,17.14876033057851
15.407608695652172,17.14876033057851
15.489130434782608,17.045454545454547
15.570652173913043,17.14876033057851
15.652173913043477,16.94214876033058
15.733695652173912,17.25206611570248
15.815217391304346,17.355371900826448
15.896739130434781,17.355371900826448
15.978260869565217,17.56198347107438
16.059782608695652,17.66528925619835
16.141304347826086,17.66528925619835
16.22282608695652,17.768595041322314
16.304347826086957,17.768595041322314
16.38586956521739,17.66528925619835
16.467391304347824,17.66528925619835
16.548913043478258,17.458677685950413
16.630434782608695,18.078512396694215
16.71195652173913,17.768595041322314
16.793478260869563,18.181818181818183
16.875,18.181818181818183
16.956521739130434,18.285123966942148
17.038043478260867,18.285123966942148
17.119565217391305,17.975206611570247
17.20108695652174,18.388429752066116
17.282608695652172,18.181818181818183
17.364130434782606,18.181818181818183
17.445652173913043,18.59504132231405
17.527173913043477,18.698347107438018
17.60869565217391,18.491735537190085
17.690217391304348,18.801652892561982
17.77173913043478,18.388429752066116
17.853260869565215,18.90495867768595
17.934782608695652,18.90495867768595
18.016304347826086,19.00826446280992
18.09782608695652,18.59504132231405
18.179347826086957,19.111570247933884
18.26086956521739,19.111570247933884
18.342391304347824,19.00826446280992
18.423913043478258,18.801652892561982
18.505434782608695,19.214876033057852
18.58695652173913,18.90495867768595
18.668478260869563,19.421487603305785
18.75,19.524793388429753
18.831521739130434,19.524793388429753
18.913043478260867,19.62809917355372
18.994565217391305,19.31818181818182
19.07608695652174,19.421487603305785
19.157608695652172,19.524793388429753
19.239130434782606,19.834710743801654
19.320652173913043,19.834710743801654
19.402173913043477,19.93801652892562
19.48369565217391,20.041322314049587
19.565217391304348,20.041322314049587
19.64673913043478,19.731404958677686
19.728260869565215,20.041322314049587
19.809782608695652,20.144628099173556
19.891304347826086,20.144628099173556
19.97282608695652,20.35123966942149
20.054347826086953,20.454545454545457
20.13586956521739,20.041322314049587
20.217391304347824,20.66115702479339
20.298913043478258,20.454545454545457
20.380434782608695,20.764462809917354
20.46195652173913,20.55785123966942
20.543478260869563,20.66115702479339
20.625,21.074380165289256
20.706521739130434,20.867768595041323
20.788043478260867,21.177685950413224
20.869565217391305,21.280991735537192
20.95108695652174,20.97107438016529
21.032608695652172,21.280991735537192
21.114130434782606,21.487603305785125
21.195652173913043,21.59090909090909
21.277173913043477,21.694214876033058
21.35869565217391,21.384297520661157
21.440217391304348,21.90082644628099
21.52173913043478,21.694214876033058
21.603260869565215,22.00413223140496
21.684782608695652,21.487603305785125
21.766304347826086,21.59090909090909
21.84782608695652,22.210743801652892
21.929347826086953,22.210743801652892
22.01086956521739,22.210743801652892
22.092391304347824,22.520661157024794
22.173913043478258,22.210743801652892
22.255434782608695,22.520661157024794
22.33695652173913,22.727272727272727
22.418478260869563,22.830578512396695
22.5,22.933884297520663
22.581521739130434,22.830578512396695
22.663043478260867,23.037190082644628
22.7445652173913,23.140495867768596
22.82608695652174,23.243801652892564
22.907608695652172,22.933884297520663
22.989130434782606,23.450413223140497
23.070652173913043,23.34710743801653
23.152173913043477,23.553719008264462
23.23369565217391,23.65702479338843
23.315217391304348,23.7603305785124
23.39673913043478,23.7603305785124
23.478260869565215,23.863636363636363
23.559782608695652,23.96694214876033
23.641304347826086,23.65702479338843
23.72282608695652,24.173553719008265
23.804347826086953,24.276859504132233
23.88586956521739,24.276859504132233
23.967391304347824,24.0702479338843
24.048913043478258,24.483471074380166
24.130434782608695,24.586776859504134
24.21195652173913,24.586776859504134
24.293478260869563,24.586776859504134
24.375,24.793388429752067
24.456521739130434,24.896694214876035
24.538043478260867,25.0
24.6195652173913,25.0
24.70108695652174,25.10330578512397
24.782608695652172,25.206611570247933
24.864130434782606,25.3099173553719
24.945652173913043,25.3099173553719
25.027173913043477,25.206611570247933
25.10869565217391,25.10330578512397
25.190217391304348,25.516528925619834
25.27173913043478,25.619834710743802
25.353260869565215,25.41322314049587
25.43478260869565,25.619834710743802
25.516304347826086,25.826446280991735
25.59782608695652,25.516528925619834
25.679347826086953,25.929752066115704
25.76086956521739,25.826446280991735
25.842391304347824,26.03305785123967
25.923913043478258,26.03305785123967
26.005434782608695,25.826446280991735
26.08695652173913,26.136363636363637
26.168478260869563,25.826446280991735
26.25,26.34297520661157
26.331521739130434,26.446280991735538
26.413043478260867,26.239669421487605
26.4945652173913,26.549586776859506
26.57608695652174,26.549586776859506
26.657608695652172,26.34297520661157
26.739130434782606,26.446280991735538
26.820652173913043,26.962809917355372
26.902173913043477,26.962809917355372
26.98369565217391,26.962809917355372
27.065217391304348,27.06611570247934
27.14673913043478,26.962809917355372
27.228260869565215,26.859504132231407
27.30978260869565,27.272727272727273
27.391304347826086,27.272727272727273
27.47282608695652,27.37603305785124
27.554347826086953,27.479338842975206
27.63586956521739,27.272727272727273
27.717391304347824,27.479338842975206
27.798913043478258,27.685950413223143
27.880434782608695,27.685950413223143
27.96195652173913,27.272727272727273
28.043478260869563,27.37603305785124
28.124999999999996,27.37603305785124
28.206521739130434,27.789256198347108
28.288043478260867,28.09917355371901
28.3695652173913,28.09917355371901
28.45108695652174,28.09917355371901
28.532608695652172,28.202479338842977
28.614130434782606,28.202479338842977
28.695652173913043,28.40909090909091
28.777173913043477,27.892561983471076
28.85869565217391,28.51239669421488
28.940217391304344,28.615702479338843
29.02173913043478,28.40909090909091
29.103260869565215,28.71900826446281
29.18478260869565,28.615702479338843
29.266304347826086,28.822314049586776
29.34782608695652,28.925619834710744
29.429347826086953,28.71900826446281
29.51086956521739,29.028925619834713
29.592391304347824,29.132231404958677
29.673913043478258,28.822314049586776
29.755434782608695,29.028925619834713
29.83695652173913,28.822314049586776
29.918478260869563,29.338842975206614
29.999999999999996,29.235537190082646
30.081521739130434,29.338842975206614
30.163043478260867,29.235537190082646
30.2445652173913,29.132231404958677
30.32608695652174,28.71900826446281
30.407608695652172,28.615702479338843
30.489130434782606,28.51239669421488
30.570652173913043,28.09917355371901
30.652173913043477,27.892561983471076
30.73369565217391,27.582644628099175
30.815217391304344,26.859504132231407
30.89673913043478,27.169421487603305
30.978260869565215,26.136363636363637
31.05978260869565,26.962809917355372
31.141304347826086,26.446280991735538
31.22282608695652,26.34297520661157
31.304347826086953,25.72314049586777
31.38586956521739,25.72314049586777
31.467391304347824,25.41322314049587
31.548913043478258,25.41322314049587
31.630434782608692,24.6900826446281
31.71195652173913,25.0
31.793478260869563,24.586776859504134
31.874999999999996,24.586776859504134
31.956521739130434,23.553719008264462
32.03804347826087,24.173553719008265
32.119565217391305,23.863636363636363
32.201086956521735,23.243801652892564
32.28260869565217,23.450413223140497
32.36413043478261,23.243801652892564
32.44565217391304,22.727272727272727
32.52717391304348,22.520661157024794
32.608695652173914,22.727272727272727
32.690217391304344,22.210743801652892
32.77173913043478,21.90082644628099
32.85326086956522,22.210743801652892
32.93478260869565,21.90082644628099
33.016304347826086,20.66115702479339
33.097826086956516,20.867768595041323
33.17934782608695,21.280991735537192
33.26086956521739,20.66115702479339
33.34239130434782,20.764462809917354
33.42391304347826,19.834710743801654
33.505434782608695,20.35123966942149
33.586956521739125,19.62809917355372
33.66847826086956,20.041322314049587
33.75,19.62809917355372
33.83152173913043,18.90495867768595
33.91304347826087,19.214876033057852
33.994565217391305,19.111570247933884
34.076086956521735,18.181818181818183
34.15760869565217,17.975206611570247
34.23913043478261,18.491735537190085
34.32065217391304,17.25206611570248
34.40217391304348,17.768595041322314
34.483695652173914,17.768595041322314
34.565217391304344,17.14876033057851
34.64673913043478,16.425619834710744
34.72826086956521,16.632231404958677
34.80978260869565,15.805785123966942
34.891304347826086,16.528925619834713
34.972826086956516,16.425619834710744
35.05434782608695,15.392561983471074
35.13586956521739,15.805785123966942
35.21739130434782,14.772727272727273
35.29891304347826,15.289256198347108
35.380434782608695,15.289256198347108
35.461956521739125,14.669421487603307
35.54347826086956,14.152892561983471
35.625,13.946280991735538
35.70652173913043,14.359504132231406
35.78804347826087,12.913223140495868
35.869565217391305,13.223140495867769
35.951086956521735,12.913223140495868
36.03260869565217,12.603305785123966
36.11413043478261,12.603305785123966
36.19565217391304,12.5
36.27717391304348,11.776859504132231
36.358695652173914,12.293388429752067
36.440217391304344,11.8801652892562
36.52173913043478,11.8801652892562
36.60326086956521,10.950413223140496
36.68478260869565,11.363636363636363
36.766304347826086,9.710743801652892
36.847826086956516,10.847107438016529
36.92934782608695,10.12396694214876
37.01086956521739,10.330578512396695
37.09239130434782,9.297520661157025
37.17391304347826,9.50413223140496
37.255434782608695,9.50413223140496
37.336956521739125,8.987603305785123
37.41847826086956,8.987603305785123
37.5,8.367768595041323
37.58152173913043,8.264462809917356
37.66304347826087,8.057851239669422
37.744565217391305,7.43801652892562
37.826086956521735,7.644628099173554
37.90760869565217,7.231404958677686
37.98913043478261,6.714876033057852
38.07065217391304,6.6115702479338845
38.15217391304348,6.714876033057852
38.233695652173914,6.508264462809917
38.315217391304344,6.301652892561983
38.39673913043478,5.681818181818182
38.47826086956521,5.1652892561983474
38.55978260869565,5.578512396694215
38.641304347826086,5.268595041322314
38.722826086956516,4.855371900826446
38.80434782608695,4.545454545454546
38.88586956521739,4.235537190082645
38.96739130434782,3.615702479338843
39.04891304347826,3.0991735537190084
39.130434782608695,2.479338842975207
39.211956521739125,3.0991735537190084
39.29347826086956,2.479338842975207
39.375,2.8925619834710745
39.45652173913043,1.962809917355372
39.53804347826087,2.479338842975207
39.619565217391305,1.859504132231405
39.701086956521735,1.2396694214876034
39.78260869565217,1.2396694214876034
39.86413043478261,1.5495867768595042
39.94565217391304,0.8264462809917356
40.02717391304348,0.7231404958677686
40.10869565217391,0.30991735537190085
40.190217391304344,0.8264462809917356
40.27173913043478,0.5165289256198348
40.35326086956521,0.7231404958677686
40.43478260869565,0.10330578512396695
40.516304347826086,0.10330578512396695
40.597826086956516,0.7231404958677686
40.67934782608695,0.7231404958677686
40.76086956521739,0.7231404958677686
40.84239130434782,0.7231404958677686
40.92391304347826,0.2066115702479339
41.005434782608695,0.4132231404958678
41.086956521739125,0.2066115702479339
41.16847826086956,0.4132231404958678
41.25,0.2066115702479339
41.33152173913043,0.7231404958677686
41.41304347826087,0.30991735537190085
41.494565217391305,0.30991735537190085
41.576086956521735,0.5165289256198348
41.65760869565217,0.7231404958677686
41.73913043478261,0.7231404958677686
41.82065217391304,0.2066115702479339
41.90217391304348,0.7231404958677686
41.98369565217391,0.2066115702479339
42.065217391304344,0.7231404958677686
42.14673913043478,0.7231404958677686
42.22826086956521,0.7231404958677686
42.30978260869565,0.2066115702479339
42.391304347826086,0.7231404958677686
42.472826086956516,0.4132231404958678
42.55434782608695,0.7231404958677686
42.63586956521739,0.2066115702479339
42.71739130434782,0.6198347107438017
42.79891304347826,0.10330578512396695
42.880434782608695,0.6198347107438017
42.961956521739125,0.5165289256198348
43.04347826086956,0.10330578512396695
43.125,0.6198347107438017
43.20652173913043,0.4132231404958678
43.28804347826087,0.30991735537190085
43.369565217391305,0.4132231404958678
43.451086956521735,0.5165289256198348
43.53260869565217,0.6198347107438017
43.6141304347826,0.6198347107438017
43.69565217391304,0.6198347107438017
43.77717391304348,0.6198347107438017
43.85869565217391,0.2066115702479339
43.940217391304344,0.6198347107438017
44.02173913043478,0.4132231404958678
44.10326086956521,0.5165289256198348
44.18478260869565,0.6198347107438017
44.266304347826086,0.6198347107438017
44.347826086956516,0.4132231404958678
44.42934782608695,0.6198347107438017
44.51086956521739,0.6198347107438017
44.59239130434782,0.6198347107438017
44.67391304347826,0.5165289256198348
44.755434782608695,0.6198347107438017
44.836956521739125,0.6198347107438017
44.91847826086956,0.6198347107438017
45.0,0.6198347107438017
45.08152173913043,0.6198347107438017
45.16304347826087,0.6198347107438017
45.244565217391305,0.5165289256198348
45.326086956521735,0.6198347107438017
45.40760869565217,0.4132231404958678
45.4891304347826,0.6198347107438017
45.57065217391304,0.30991735537190085
45.65217391304348,0.6198347107438017
45.73369565217391,0.6198347107438017
45.815217391304344,0.5165289256198348
45.89673913043478,0.30991735537190085
45.97826086956521,0.4132231404958678
46.05978260869565,0.6198347107438017
46.141304347826086,0.5165289256198348
46.222826086956516,0.6198347107438017
46.30434782608695,0.10330578512396695
46.38586956521739,0.30991735537190085
46.46739130434782,0.6198347107438017
46.54891304347826,0.6198347107438017
46.630434782608695,0.6198347107438017
46.711956521739125,0.2066115702479339
46.79347826086956,0.4132231404958678
46.875,0.6198347107438017
46.95652173913043,0.4132231404958678
47.03804347826087,0.6198347107438017
47.119565217391305,0.6198347107438017
47.201086956521735,0.5165289256198348
47.28260869565217,0.5165289256198348
47.3641304347826,0.10330578512396695
47.44565217391304,0.5165289256198348
47.52717391304348,0.5165289256198348
47.60869565217391,0.5165289256198348
47.690217391304344,0.5165289256198348
47.77173913043478,0.5165289256198348
47.85326086956521,0.30991735537190085
47.93478260869565,0.5165289256198348
48.016304347826086,0.30991735537190085
48.097826086956516,0.5165289256198348
48.17934782608695,0.5165289256198348
48.26086956521739,0.2066115702479339
48.34239130434782,0.5165289256198348
48.42391304347826,0.2066115702479339
48.505434782608695,0.5165289256198348
48.586956521739125,0.5165289256198348
48.66847826086956,0.5165289256198348
48.75,0.5165289256198348
48.83152173913043,0.5165289256198348
48.91304347826087,0.2066115702479339
48.9945652173913,0.10330578512396695
49.076086956521735,0.5165289256198348
49.15760869565217,0.30991735537190085
49.2391304347826,0.5165289256198348
49.32065217391304,0.5165289256198348
49.40217391304348,0.5165289256198348
49.48369565217391,0.30991735537190085
49.565217391304344,0.5165289256198348
49.64673913043478,0.5165289256198348
49.72826086956521,0.6198347107438017
49.80978260869565,0.6198347107438017
49.891304347826086,0.6198347107438017
49.972826086956516,0.6198347107438017
50.05434782608695,0.5165289256198348
50.13586956521739,0.2066115702479339
50.21739130434782,0.4132231404958678
50.29891304347826,0.5165289256198348
50.380434782608695,0.30991735537190085
50.461956521739125,0.5165289256198348
50.54347826086956,0.30991735537190085
50.625,0.5165289256198348
50.70652173913043,0.5165289256198348
50.78804347826087,0.5165289256198348
50.8695652173913,0.5165289256198348
50.951086956521735,0.5165289256198348
51.03260869565217,0.30991735537190085
51.1141304347826,0.10330578512396695
51.19565217391304,0.30991735537190085
51.27717391304348,0.5165289256198348
51.35869565217391,0.5165289256198348
51.440217391304344,0.5165289256198348
